#F Neutron_SLCS_NeutronNews.dat
#UT Neutron Scattering Lengths and Cross Sections
#UIDL nmirror
#UD Neutron Scattering Lengths and Cross Sections
#UD 
#UD All of these data were taken from the Special Feature section of
#UD neutron scattering lengths and cross sections of the elements and
#UD their isotopes in Neutron News, Vol. 3, No. 3, 1992, pp.  29-37.
#UD 
#UD The contents of the columns are as follows:
#UD 
#UD For the elements: 
#UD Column	Label	         Quantity	
#UD 
#UD     1	NatAb/HalfLife   Natural abundance (For radioisotopes the half-life is given instead)
#UD     2       b_coh_real[fm]   Real part of the bound coherent scattering length in fermi
#UD     3	b_coh_imag[fm]	 Imaginary part of the bound coherent scattering length in fermi
#UD     4	b_incoh_real[fm] Real part of the bound incoherent scattering length in fermi
#UD     5	Sigma_Coh[barn]	    bound coherent scattering cross section in barn
#UD     6	Sigma_Incoh[barn]   bound incoherent scattering cross section in barn
#UD     7	Sigma_Scat[barn]    total bound scattering cross section in barn
#UD     8	Sigma_Abs[barn]	    absorption cross section for 2200 m/s neutrons in barn
#UD 
#UD For the isotopes: 
#UD 
#UD     1	NatAb/HalfLife   Natural abundance (For radioisotopes the half-life is given instead)
#UD     2       b_coh_real[fm]   Real part of the bound coherent scattering length in fermi
#UD     3	b_coh_imag[fm]	 Imaginary part of the bound coherent scattering length in fermi
#UD     4	b_incoh_real[fm] Real part of the bound incoherent scattering length in fermi
#UD     5(new!) b_incoh_imag[fm] Imaginary part of the bound incoherent scattering length in fermi
#UD     6	Sigma_Coh[barn]	    bound coherent scattering cross section in barn
#UD     7	Sigma_Incoh[barn]   bound incoherent scattering cross section in barn
#UD     8	Sigma_Scat[barn]    total bound scattering cross section in barn
#UD     9	Sigma_Abs[barn]	    absorption cross section for 2200 m/s neutrons in barn
#UD 
#UD 
#UD Note: 1fm=1E-15 m, 1barn=1E-24 cm^2, scattering lengths and cross sections in 
#UD parenthesis are uncertainties (not reported)
#UD 
#UD
#S  1    natural.H 
#L NatAb/HalfLife  b_coh_real[fm]  b_coh_imag  b_incoh_real[fm]  Sigma_Coh[barn]  Sigma_Incoh[barn]  Sigma_Scat[barn]  Sigma_Abs[barn]  
1	0.8	-1.65	9999	0.422	39.	39.	5922.
#S  63   natural.Eu 
#N 8
#L NatAb/HalfLife  b_coh_real[fm]  b_coh_imag  b_incoh_real[fm]  Sigma_Coh[barn]  Sigma_Incoh[barn]  Sigma_Scat[barn]  Sigma_Abs[barn]  
1	7.22	-1.26	9999	6.57	2.5	9.2	4530.
#S  64   natural.Gd 
#N 8
#L NatAb/HalfLife  b_coh_real[fm]  b_coh_imag  b_incoh_real[fm]  Sigma_Coh[barn]  Sigma_Incoh[barn]  Sigma_Scat[barn]  Sigma_Abs[barn]  
1	6.5	-13.82	9999	29.3	151.	180.	49700.
#S  65   natural.Tb 
#N 8
#L NatAb/HalfLife  b_coh_real[fm]  b_coh_imag  b_incoh_real[fm]  Sigma_Coh[barn]  Sigma_Incoh[barn]  Sigma_Scat[barn]  Sigma_Abs[barn]  
100	7.38	0	-0.17	6.84	0.004	6.84	23.4
#S  66   natural.Dy 
#N 8
#L NatAb/HalfLife  b_coh_real[fm]  b_coh_imag  b_incoh_real[fm]  Sigma_Coh[barn]  Sigma_Incoh[barn]  Sigma_Scat[barn]  Sigma_Abs[barn]  
1	16.9	-0.276	9999	35.9	54.4	90.3	994.
#S  67   natural.Ho 
#N 8
#L NatAb/HalfLife  b_coh_real[fm]  b_coh_imag  b_incoh_real[fm]  Sigma_Coh[barn]  Sigma_Incoh[barn]  Sigma_Scat[barn]  Sigma_Abs[barn]  
100	8.01	0	-1.7	8.06	0.36	8.42	64.7
#S  68   natural.Er 
#N 8
#L NatAb/HalfLife  b_coh_real[fm]  b_coh_imag  b_incoh_real[fm]  Sigma_Coh[barn]  Sigma_Incoh[barn]  Sigma_Scat[barn]  Sigma_Abs[barn]  
1	7.79	0	9999	7.63	1.1	8.7	159.
#S  69   natural.Tm 
#N 8
#L NatAb/HalfLife  b_coh_real[fm]  b_coh_imag  b_incoh_real[fm]  Sigma_Coh[barn]  Sigma_Incoh[barn]  Sigma_Scat[barn]  Sigma_Abs[barn]  
100	7.07	0	0.9	6.28	0.1	6.38	100.
#S  70   natural.Yb 
#N 8
#L NatAb/HalfLife  b_coh_real[fm]  b_coh_imag  b_incoh_real[fm]  Sigma_Coh[barn]  Sigma_Incoh[barn]  Sigma_Scat[barn]  Sigma_Abs[barn]  
1	12.43	0	9999	19.42	4	23.4	34.8
#S  71   natural.Lu 
#N 8
#L NatAb/HalfLife  b_coh_real[fm]  b_coh_imag  b_incoh_real[fm]  Sigma_Coh[barn]  Sigma_Incoh[barn]  Sigma_Scat[barn]  Sigma_Abs[barn]  
1	7.21	0	9999	6.53	0.7	7.2	74.
#S  72   natural.Hf 
#N 8
#L NatAb/HalfLife  b_coh_real[fm]  b_coh_imag  b_incoh_real[fm]  Sigma_Coh[barn]  Sigma_Incoh[barn]  Sigma_Scat[barn]  Sigma_Abs[barn]  
1	7.7	0	9999	7.6	2.6	10.2	104.1
#S  73   natural.Ta 
#N 8
#L NatAb/HalfLife  b_coh_real[fm]  b_coh_imag  b_incoh_real[fm]  Sigma_Coh[barn]  Sigma_Incoh[barn]  Sigma_Scat[barn]  Sigma_Abs[barn]  
1	6.91	0	9999	6	0.01	6.01	20.6
#S  74   natural.W 
#N 8
#L NatAb/HalfLife  b_coh_real[fm]  b_coh_imag  b_incoh_real[fm]  Sigma_Coh[barn]  Sigma_Incoh[barn]  Sigma_Scat[barn]  Sigma_Abs[barn]  
1	4.86	0	9999	2.97	1.63	4.6	18.3
#S  75   natural.Re 
#N 8
#L NatAb/HalfLife  b_coh_real[fm]  b_coh_imag  b_incoh_real[fm]  Sigma_Coh[barn]  Sigma_Incoh[barn]  Sigma_Scat[barn]  Sigma_Abs[barn]  
1	9.2	0	9999	10.6	0.9	11.5	89.7
#S  76   natural.Os 
#N 8
#L NatAb/HalfLife  b_coh_real[fm]  b_coh_imag  b_incoh_real[fm]  Sigma_Coh[barn]  Sigma_Incoh[barn]  Sigma_Scat[barn]  Sigma_Abs[barn]  
1	10.7	0	9999	14.4	0.3	14.7	16
#S  77   natural.Ir 
#N 8
#L NatAb/HalfLife  b_coh_real[fm]  b_coh_imag  b_incoh_real[fm]  Sigma_Coh[barn]  Sigma_Incoh[barn]  Sigma_Scat[barn]  Sigma_Abs[barn]  
1	10.6	0	9999	14.1	0.	14.	425.
#S  78   natural.Pt 
#N 8
#L NatAb/HalfLife  b_coh_real[fm]  b_coh_imag  b_incoh_real[fm]  Sigma_Coh[barn]  Sigma_Incoh[barn]  Sigma_Scat[barn]  Sigma_Abs[barn]  
1	9.6	0	9999	11.58	0.13	11.71	10.3
#S  79   natural.Au 
#N 8
#L NatAb/HalfLife  b_coh_real[fm]  b_coh_imag  b_incoh_real[fm]  Sigma_Coh[barn]  Sigma_Incoh[barn]  Sigma_Scat[barn]  Sigma_Abs[barn]  
100	7.63	0	-1.84	7.32	0.43	7.75	98.65
#S  80   natural.Hg 
#N 8
#L NatAb/HalfLife  b_coh_real[fm]  b_coh_imag  b_incoh_real[fm]  Sigma_Coh[barn]  Sigma_Incoh[barn]  Sigma_Scat[barn]  Sigma_Abs[barn]  
1	12.692	0	9999	20.24	6.6	26.8	372.3
#S  81   natural.Tl 
#N 8
#L NatAb/HalfLife  b_coh_real[fm]  b_coh_imag  b_incoh_real[fm]  Sigma_Coh[barn]  Sigma_Incoh[barn]  Sigma_Scat[barn]  Sigma_Abs[barn]  
1	8.776	0	9999	9.678	0.21	9.89	3.43
#S  82   natural.Pb 
#N 8
#L NatAb/HalfLife  b_coh_real[fm]  b_coh_imag  b_incoh_real[fm]  Sigma_Coh[barn]  Sigma_Incoh[barn]  Sigma_Scat[barn]  Sigma_Abs[barn]  
1	9.405	0	9999	11.115	0.003	11.118	0.171
#S  83   natural.Bi 
#N 8
#L NatAb/HalfLife  b_coh_real[fm]  b_coh_imag  b_incoh_real[fm]  Sigma_Coh[barn]  Sigma_Incoh[barn]  Sigma_Scat[barn]  Sigma_Abs[barn]  
100	8.532	0	9999	9.148	0.0084	9.156	0.0338
#S  84   natural.Po 
#N 8
#L NatAb/HalfLife  b_coh_real[fm]  b_coh_imag  b_incoh_real[fm]  Sigma_Coh[barn]  Sigma_Incoh[barn]  Sigma_Scat[barn]  Sigma_Abs[barn]  
1	9999	0	0.259	0	9999	9999	9999
#S  85   natural.At 
#N 8
#L NatAb/HalfLife  b_coh_real[fm]  b_coh_imag  b_incoh_real[fm]  Sigma_Coh[barn]  Sigma_Incoh[barn]  Sigma_Scat[barn]  Sigma_Abs[barn]  
1	9999	0	9999	0	9999	9999	9999
#S  86   natural.Rn 
#N 8
#L NatAb/HalfLife  b_coh_real[fm]  b_coh_imag  b_incoh_real[fm]  Sigma_Coh[barn]  Sigma_Incoh[barn]  Sigma_Scat[barn]  Sigma_Abs[barn]  
1	9999	0	9999	0	9999	12.6	9999
#S  87   natural.Fr 
#N 8
#L NatAb/HalfLife  b_coh_real[fm]  b_coh_imag  b_incoh_real[fm]  Sigma_Coh[barn]  Sigma_Incoh[barn]  Sigma_Scat[barn]  Sigma_Abs[barn]  
1	9999	0	9999	0	9999	9999	9999
#S  88   natural.Ra 
#N 8
#L NatAb/HalfLife  b_coh_real[fm]  b_coh_imag  b_incoh_real[fm]  Sigma_Coh[barn]  Sigma_Incoh[barn]  Sigma_Scat[barn]  Sigma_Abs[barn]  
1.60E3a	10.0	0	0	13.	0	13.	12.8
#S  89   natural.Ac 
#N 8
#L NatAb/HalfLife  b_coh_real[fm]  b_coh_imag  b_incoh_real[fm]  Sigma_Coh[barn]  Sigma_Incoh[barn]  Sigma_Scat[barn]  Sigma_Abs[barn]  
1	9999	0	9999	0	9999	9999	9999
#S  90   natural.Th 
#N 8
#L NatAb/HalfLife  b_coh_real[fm]  b_coh_imag  b_incoh_real[fm]  Sigma_Coh[barn]  Sigma_Incoh[barn]  Sigma_Scat[barn]  Sigma_Abs[barn]  
100	10.31	0	0	13.36	0	13.36	7.37
#S  91   natural.Pa 
#N 8
#L NatAb/HalfLife  b_coh_real[fm]  b_coh_imag  b_incoh_real[fm]  Sigma_Coh[barn]  Sigma_Incoh[barn]  Sigma_Scat[barn]  Sigma_Abs[barn]  
3.28E4a	9.1	0	9999	10.4	0.1	10.5	200.6
#S  92   natural.U 
#N 8
#L NatAb/HalfLife  b_coh_real[fm]  b_coh_imag  b_incoh_real[fm]  Sigma_Coh[barn]  Sigma_Incoh[barn]  Sigma_Scat[barn]  Sigma_Abs[barn]  
1	8.417	0	9999	8.903	0.005	8.908	7.57
#S  93   natural.Np 
#N 8
#L NatAb/HalfLife  b_coh_real[fm]  b_coh_imag  b_incoh_real[fm]  Sigma_Coh[barn]  Sigma_Incoh[barn]  Sigma_Scat[barn]  Sigma_Abs[barn]  
2.14E6a	10.55	0	9999	14	0.5	14.5	175.9
#S  94   natural.Pu 
#N 8
#L NatAb/HalfLife  b_coh_real[fm]  b_coh_imag  b_incoh_real[fm]  Sigma_Coh[barn]  Sigma_Incoh[barn]  Sigma_Scat[barn]  Sigma_Abs[barn]  
1	9999	0	9999	9999	9999	9999	9999
#S  95   natural.Am 
#N 8
#L NatAb/HalfLife  b_coh_real[fm]  b_coh_imag  b_incoh_real[fm]  Sigma_Coh[barn]  Sigma_Incoh[barn]  Sigma_Scat[barn]  Sigma_Abs[barn]  
7.37E3a	8.3	0	2.	8.7	0.3	9.0	75.3
#S  96   natural.Cm 
#N 8
#L NatAb/HalfLife  b_coh_real[fm]  b_coh_imag  b_incoh_real[fm]  Sigma_Coh[barn]  Sigma_Incoh[barn]  Sigma_Scat[barn]  Sigma_Abs[barn]  
1	9999	0	9999	0	9999	9999	9999
 
#S  0  1H 
#N 9
#L NatAb/HalfLife  b_coh_real[fm]  b_coh_imag  b_incoh_real[fm]  b_incoh_imag[fm]  Sigma_Coh[barn]  Sigma_Incoh[barn]  Sigma_Scat[barn]  Sigma_Abs[barn]  
99.985  -3.7406  0.0  25.274  0.0  1.7583  80.27  82.03  0.3326
#S  0  2H 
#N 9
#L NatAb/HalfLife  b_coh_real[fm]  b_coh_imag  b_incoh_real[fm]  b_incoh_imag[fm]  Sigma_Coh[barn]  Sigma_Incoh[barn]  Sigma_Scat[barn]  Sigma_Abs[barn]  
0.015  6.671  0.0  4.04  0.0  5.592  2.05  7.64  0.000519
#S  0  3H 
#N 9
#L NatAb/HalfLife  b_coh_real[fm]  b_coh_imag  b_incoh_real[fm]  b_incoh_imag[fm]  Sigma_Coh[barn]  Sigma_Incoh[barn]  Sigma_Scat[barn]  Sigma_Abs[barn]  
12.32  4.792  0.0  -1.04  0.0  2.89  0.14  3.03  0
#S  2  3He 
#N 9
#L NatAb/HalfLife  b_coh_real[fm]  b_coh_imag  b_incoh_real[fm]  b_incoh_imag[fm]  Sigma_Coh[barn]  Sigma_Incoh[barn]  Sigma_Scat[barn]  Sigma_Abs[barn]  
0.00014  5.74  -1.483  -2.5  +2.568  4.42  1.6  6  5333.
#S  2  4He 
#N 9
#L NatAb/HalfLife  b_coh_real[fm]  b_coh_imag  b_incoh_real[fm]  b_incoh_imag[fm]  Sigma_Coh[barn]  Sigma_Incoh[barn]  Sigma_Scat[barn]  Sigma_Abs[barn]  
99.99986  3.26  0.0  0  0.0  1.34  0  1.34  0
#S  3  6Li 
#N 9
#L NatAb/HalfLife  b_coh_real[fm]  b_coh_imag  b_incoh_real[fm]  b_incoh_imag[fm]  Sigma_Coh[barn]  Sigma_Incoh[barn]  Sigma_Scat[barn]  Sigma_Abs[barn]  
7.5  2.00  -0.261  -1.89  +0.26  0.51  0.46  0.97  940.
#S  3  7Li 
#N 9
#L NatAb/HalfLife  b_coh_real[fm]  b_coh_imag  b_incoh_real[fm]  b_incoh_imag[fm]  Sigma_Coh[barn]  Sigma_Incoh[barn]  Sigma_Scat[barn]  Sigma_Abs[barn]  
92.5  -2.22  0.0  -2.49  0.0  0.619  0.78  1.4  0.0454
#S  0  10B 
#N 9
#L NatAb/HalfLife  b_coh_real[fm]  b_coh_imag  b_incoh_real[fm]  b_incoh_imag[fm]  Sigma_Coh[barn]  Sigma_Incoh[barn]  Sigma_Scat[barn]  Sigma_Abs[barn]  
20  -0.1  -1.066  -4.7  +1.231  0.144  3  3.1  3835.
#S  0  11B 
#N 9
#L NatAb/HalfLife  b_coh_real[fm]  b_coh_imag  b_incoh_real[fm]  b_incoh_imag[fm]  Sigma_Coh[barn]  Sigma_Incoh[barn]  Sigma_Scat[barn]  Sigma_Abs[barn]  
80  6.65  0.0  -1.3  0.0  5.56  0.21  5.77  0.0055
#S  0  12C 
#N 9
#L NatAb/HalfLife  b_coh_real[fm]  b_coh_imag  b_incoh_real[fm]  b_incoh_imag[fm]  Sigma_Coh[barn]  Sigma_Incoh[barn]  Sigma_Scat[barn]  Sigma_Abs[barn]  
98.9  6.6511  0.0  0  0.0  5.559  0  5.559  0.00353
#S  0  13C 
#N 9
#L NatAb/HalfLife  b_coh_real[fm]  b_coh_imag  b_incoh_real[fm]  b_incoh_imag[fm]  Sigma_Coh[barn]  Sigma_Incoh[barn]  Sigma_Scat[barn]  Sigma_Abs[barn]  
1.1  6.19  0.0  -0.52  0.0  4.81  0.034  4.84  0.00137
#S  0  14N 
#N 9
#L NatAb/HalfLife  b_coh_real[fm]  b_coh_imag  b_incoh_real[fm]  b_incoh_imag[fm]  Sigma_Coh[barn]  Sigma_Incoh[barn]  Sigma_Scat[barn]  Sigma_Abs[barn]  
99.63  9.37  0.0  2.0  0.0  11.03  0.5  11.53  1.91
#S  0  15N 
#N 9
#L NatAb/HalfLife  b_coh_real[fm]  b_coh_imag  b_incoh_real[fm]  b_incoh_imag[fm]  Sigma_Coh[barn]  Sigma_Incoh[barn]  Sigma_Scat[barn]  Sigma_Abs[barn]  
0.37  6.44  0.0  -0.02  0.0  5.21  0.00005  5.21  0.000024
#S  0  16O 
#N 9
#L NatAb/HalfLife  b_coh_real[fm]  b_coh_imag  b_incoh_real[fm]  b_incoh_imag[fm]  Sigma_Coh[barn]  Sigma_Incoh[barn]  Sigma_Scat[barn]  Sigma_Abs[barn]  
99.762  5.803  0.0  0  0.0  4.232  0  4.232  0.0001
#S  0  17O 
#N 9
#L NatAb/HalfLife  b_coh_real[fm]  b_coh_imag  b_incoh_real[fm]  b_incoh_imag[fm]  Sigma_Coh[barn]  Sigma_Incoh[barn]  Sigma_Scat[barn]  Sigma_Abs[barn]  
0.038  5.78  0.0  0.18  0.0  4.2  0.004  4.2  0.236
#S  0  18O 
#N 9
#L NatAb/HalfLife  b_coh_real[fm]  b_coh_imag  b_incoh_real[fm]  b_incoh_imag[fm]  Sigma_Coh[barn]  Sigma_Incoh[barn]  Sigma_Scat[barn]  Sigma_Abs[barn]  
0.2  5.84  0.0  0  0.0  4.29  0  4.29  0.00016
#S  10  20Ne 
#N 9
#L NatAb/HalfLife  b_coh_real[fm]  b_coh_imag  b_incoh_real[fm]  b_incoh_imag[fm]  Sigma_Coh[barn]  Sigma_Incoh[barn]  Sigma_Scat[barn]  Sigma_Abs[barn]  
90.51  4.631  0.0  0  0.0  2.695  0  2.695  0.036
#S  10  21Ne 
#N 9
#L NatAb/HalfLife  b_coh_real[fm]  b_coh_imag  b_incoh_real[fm]  b_incoh_imag[fm]  Sigma_Coh[barn]  Sigma_Incoh[barn]  Sigma_Scat[barn]  Sigma_Abs[barn]  
0.27  6.66  0.0  0.6  0.0  5.6  0.05  5.7  0.67
#S  10  22Ne 
#N 9
#L NatAb/HalfLife  b_coh_real[fm]  b_coh_imag  b_incoh_real[fm]  b_incoh_imag[fm]  Sigma_Coh[barn]  Sigma_Incoh[barn]  Sigma_Scat[barn]  Sigma_Abs[barn]  
9.22  3.87  0.0  0  0.0  1.88  0  1.88  0.046
#S  12  24Mg 
#N 9
#L NatAb/HalfLife  b_coh_real[fm]  b_coh_imag  b_incoh_real[fm]  b_incoh_imag[fm]  Sigma_Coh[barn]  Sigma_Incoh[barn]  Sigma_Scat[barn]  Sigma_Abs[barn]  
78.99  5.66  0.0  0  0.0  4.03  0  4.03  0.05
#S  12  25Mg 
#N 9
#L NatAb/HalfLife  b_coh_real[fm]  b_coh_imag  b_incoh_real[fm]  b_incoh_imag[fm]  Sigma_Coh[barn]  Sigma_Incoh[barn]  Sigma_Scat[barn]  Sigma_Abs[barn]  
10  3.62  0.0  1.48  0.0  1.65  0.28  1.93  0.19
#S  12  26Mg 
#N 9
#L NatAb/HalfLife  b_coh_real[fm]  b_coh_imag  b_incoh_real[fm]  b_incoh_imag[fm]  Sigma_Coh[barn]  Sigma_Incoh[barn]  Sigma_Scat[barn]  Sigma_Abs[barn]  
11.01  4.89  0.0  0  0.0  3  0  3  0.0382
#S  14  28Si 
#N 9
#L NatAb/HalfLife  b_coh_real[fm]  b_coh_imag  b_incoh_real[fm]  b_incoh_imag[fm]  Sigma_Coh[barn]  Sigma_Incoh[barn]  Sigma_Scat[barn]  Sigma_Abs[barn]  
92.23  4.107  0.0  0  0.0  2.12  0  2.12  0.177
#S  14  29Si 
#N 9
#L NatAb/HalfLife  b_coh_real[fm]  b_coh_imag  b_incoh_real[fm]  b_incoh_imag[fm]  Sigma_Coh[barn]  Sigma_Incoh[barn]  Sigma_Scat[barn]  Sigma_Abs[barn]  
4.67  4.70  0.0  0.09  0.0  2.78  0.001  2.78  0.101
#S  14  30Si 
#N 9
#L NatAb/HalfLife  b_coh_real[fm]  b_coh_imag  b_incoh_real[fm]  b_incoh_imag[fm]  Sigma_Coh[barn]  Sigma_Incoh[barn]  Sigma_Scat[barn]  Sigma_Abs[barn]  
3.1  4.58  0.0  0  0.0  2.64  0  2.64  0.107
#S  0  32S 
#N 9
#L NatAb/HalfLife  b_coh_real[fm]  b_coh_imag  b_incoh_real[fm]  b_incoh_imag[fm]  Sigma_Coh[barn]  Sigma_Incoh[barn]  Sigma_Scat[barn]  Sigma_Abs[barn]  
95.02  2.804  0.0  0  0.0  0.988  0  0.988  0.54
#S  0  33S 
#N 9
#L NatAb/HalfLife  b_coh_real[fm]  b_coh_imag  b_incoh_real[fm]  b_incoh_imag[fm]  Sigma_Coh[barn]  Sigma_Incoh[barn]  Sigma_Scat[barn]  Sigma_Abs[barn]  
0.75  4.74  0.0  1.5  0.0  2.8  0.3  3.1  0.54
#S  0  34S 
#N 9
#L NatAb/HalfLife  b_coh_real[fm]  b_coh_imag  b_incoh_real[fm]  b_incoh_imag[fm]  Sigma_Coh[barn]  Sigma_Incoh[barn]  Sigma_Scat[barn]  Sigma_Abs[barn]  
4.21  3.48  0.0  0  0.0  1.52  0  1.52  0.227
#S  0  36S 
#N 9
#L NatAb/HalfLife  b_coh_real[fm]  b_coh_imag  b_incoh_real[fm]  b_incoh_imag[fm]  Sigma_Coh[barn]  Sigma_Incoh[barn]  Sigma_Scat[barn]  Sigma_Abs[barn]  
0.02  3.  0.0  0  0.0  1.1  0  1.1  0.15
#S  17  35Cl 
#N 9
#L NatAb/HalfLife  b_coh_real[fm]  b_coh_imag  b_incoh_real[fm]  b_incoh_imag[fm]  Sigma_Coh[barn]  Sigma_Incoh[barn]  Sigma_Scat[barn]  Sigma_Abs[barn]  
75.77  11.65  0.0  6.1  0.0  17.06  4.7  21.8  44.1
#S  17  37Cl 
#N 9
#L NatAb/HalfLife  b_coh_real[fm]  b_coh_imag  b_incoh_real[fm]  b_incoh_imag[fm]  Sigma_Coh[barn]  Sigma_Incoh[barn]  Sigma_Scat[barn]  Sigma_Abs[barn]  
24.23  3.08  0.0  0.1  0.0  1.19  0.001  1.19  0.433
#S  18  36Ar 
#N 9
#L NatAb/HalfLife  b_coh_real[fm]  b_coh_imag  b_incoh_real[fm]  b_incoh_imag[fm]  Sigma_Coh[barn]  Sigma_Incoh[barn]  Sigma_Scat[barn]  Sigma_Abs[barn]  
0.337  24.90  0.0  0  0.0  77.9  0  77.9  5.2
#S  18  38Ar 
#N 9
#L NatAb/HalfLife  b_coh_real[fm]  b_coh_imag  b_incoh_real[fm]  b_incoh_imag[fm]  Sigma_Coh[barn]  Sigma_Incoh[barn]  Sigma_Scat[barn]  Sigma_Abs[barn]  
0.063  3.5  0.0  0  0.0  1.5  0  1.5  0.8
#S  18  40Ar 
#N 9
#L NatAb/HalfLife  b_coh_real[fm]  b_coh_imag  b_incoh_real[fm]  b_incoh_imag[fm]  Sigma_Coh[barn]  Sigma_Incoh[barn]  Sigma_Scat[barn]  Sigma_Abs[barn]  
99.6  1.830  0.0  0  0.0  0.421  0  0.421  0.66
#S  0  39K 
#N 9
#L NatAb/HalfLife  b_coh_real[fm]  b_coh_imag  b_incoh_real[fm]  b_incoh_imag[fm]  Sigma_Coh[barn]  Sigma_Incoh[barn]  Sigma_Scat[barn]  Sigma_Abs[barn]  
93.258  3.74  0.0  1.4  0.0  1.76  0.25  2.01  2.1
#S  0  40K 
#N 9
#L NatAb/HalfLife  b_coh_real[fm]  b_coh_imag  b_incoh_real[fm]  b_incoh_imag[fm]  Sigma_Coh[barn]  Sigma_Incoh[barn]  Sigma_Scat[barn]  Sigma_Abs[barn]  
0.012  3.  0.0  9999  0.0  1.1  0.5  1.6  35.
#S  0  41K 
#N 9
#L NatAb/HalfLife  b_coh_real[fm]  b_coh_imag  b_incoh_real[fm]  b_incoh_imag[fm]  Sigma_Coh[barn]  Sigma_Incoh[barn]  Sigma_Scat[barn]  Sigma_Abs[barn]  
6.73  2.69  0.0  1.5  0.0  0.91  0.3  1.2  1.46
#S  20  40Ca 
#N 9
#L NatAb/HalfLife  b_coh_real[fm]  b_coh_imag  b_incoh_real[fm]  b_incoh_imag[fm]  Sigma_Coh[barn]  Sigma_Incoh[barn]  Sigma_Scat[barn]  Sigma_Abs[barn]  
96.941  4.80  0.0  0  0.0  2.9  0  2.9  0.41
#S  20  42Ca 
#N 9
#L NatAb/HalfLife  b_coh_real[fm]  b_coh_imag  b_incoh_real[fm]  b_incoh_imag[fm]  Sigma_Coh[barn]  Sigma_Incoh[barn]  Sigma_Scat[barn]  Sigma_Abs[barn]  
0.647  3.36  0.0  0  0.0  1.42  0  1.42  0.68
#S  20  43Ca 
#N 9
#L NatAb/HalfLife  b_coh_real[fm]  b_coh_imag  b_incoh_real[fm]  b_incoh_imag[fm]  Sigma_Coh[barn]  Sigma_Incoh[barn]  Sigma_Scat[barn]  Sigma_Abs[barn]  
0.135  -1.56  0.0  9999  0.0  0.31  0.5  0.8  6.2
#S  20  44Ca 
#N 9
#L NatAb/HalfLife  b_coh_real[fm]  b_coh_imag  b_incoh_real[fm]  b_incoh_imag[fm]  Sigma_Coh[barn]  Sigma_Incoh[barn]  Sigma_Scat[barn]  Sigma_Abs[barn]  
2.086  1.42  0.0  0  0.0  0.25  0  0.25  0.88
#S  20  46Ca 
#N 9
#L NatAb/HalfLife  b_coh_real[fm]  b_coh_imag  b_incoh_real[fm]  b_incoh_imag[fm]  Sigma_Coh[barn]  Sigma_Incoh[barn]  Sigma_Scat[barn]  Sigma_Abs[barn]  
0.004  3.6  0.0  0  0.0  1.6  0  1.6  0.74
#S  20  48Ca 
#N 9
#L NatAb/HalfLife  b_coh_real[fm]  b_coh_imag  b_incoh_real[fm]  b_incoh_imag[fm]  Sigma_Coh[barn]  Sigma_Incoh[barn]  Sigma_Scat[barn]  Sigma_Abs[barn]  
0.187  0.39  0.0  0  0.0  0.019  0  0.019  1.09
#S  22  46Ti 
#N 9
#L NatAb/HalfLife  b_coh_real[fm]  b_coh_imag  b_incoh_real[fm]  b_incoh_imag[fm]  Sigma_Coh[barn]  Sigma_Incoh[barn]  Sigma_Scat[barn]  Sigma_Abs[barn]  
8.2  4.93  0.0  0  0.0  3.05  0  3.05  0.59
#S  22  47Ti 
#N 9
#L NatAb/HalfLife  b_coh_real[fm]  b_coh_imag  b_incoh_real[fm]  b_incoh_imag[fm]  Sigma_Coh[barn]  Sigma_Incoh[barn]  Sigma_Scat[barn]  Sigma_Abs[barn]  
7.4  3.63  0.0  -3.5  0.0  1.66  1.5  3.2  1.7
#S  22  48Ti 
#N 9
#L NatAb/HalfLife  b_coh_real[fm]  b_coh_imag  b_incoh_real[fm]  b_incoh_imag[fm]  Sigma_Coh[barn]  Sigma_Incoh[barn]  Sigma_Scat[barn]  Sigma_Abs[barn]  
73.8  -6.08  0.0  0  0.0  4.65  0  4.65  7.84
#S  22  49Ti 
#N 9
#L NatAb/HalfLife  b_coh_real[fm]  b_coh_imag  b_incoh_real[fm]  b_incoh_imag[fm]  Sigma_Coh[barn]  Sigma_Incoh[barn]  Sigma_Scat[barn]  Sigma_Abs[barn]  
5.4  1.04  0.0  5.1  0.0  0.14  3.3  3.4  2.2
#S  22  50Ti 
#N 9
#L NatAb/HalfLife  b_coh_real[fm]  b_coh_imag  b_incoh_real[fm]  b_incoh_imag[fm]  Sigma_Coh[barn]  Sigma_Incoh[barn]  Sigma_Scat[barn]  Sigma_Abs[barn]  
5.2  6.18  0.0  0  0.0  4.8  0  4.8  0.179
#S  0  50V 
#N 9
#L NatAb/HalfLife  b_coh_real[fm]  b_coh_imag  b_incoh_real[fm]  b_incoh_imag[fm]  Sigma_Coh[barn]  Sigma_Incoh[barn]  Sigma_Scat[barn]  Sigma_Abs[barn]  
0.25  7.6  0.0  9999  0.0  7.3  0.5  7.8  60.
#S  0  51V 
#N 9
#L NatAb/HalfLife  b_coh_real[fm]  b_coh_imag  b_incoh_real[fm]  b_incoh_imag[fm]  Sigma_Coh[barn]  Sigma_Incoh[barn]  Sigma_Scat[barn]  Sigma_Abs[barn]  
99.75  -0.402  0.0  6.35  0.0  0.0203  5.07  5.09  4.9
#S  24  50Cr 
#N 9
