#F CrossSec_NISTxaamdi.dat
#C  This file has been created using CrossSec_NISTxaamdi.pro on Tue Sep 17 10:20:06 2002
#C  This file belongs to the DABAX library. More information on
#C  DABAX can be found at:
#C  http://www.esrf.fr/computing/scientific/dabax
#D Tue Sep 17 10:20:06 2002
#UIDL xcrosssec
#UT Cross Sections from NIST/NISTIR 5632
#UD Cross Sections from NIST/NISTIR 5632
#UD
#UD Tables of X-Ray Mass Attenuation Coefficients and Mass 
#UD Energy-Absorption Coefficients from 1 keV to 20 MeV for 
#UD Elements Z = 1 to 92
#UD 
#UD Reference:
#UD    Hubbell, J. H. and Seltzer, S. M. (1997) 
#UD    Tables of X-Ray Mass Attenuation Coefficients and Mass 
#UD    Energy-Absorption Coefficients (version 1.03), [Online]. 
#UD Available: 
#UD http://physics.nist.gov/xaamdi [2002, September 17] 
#UD National Institute of Standards and Technology, Gaithersburg, MD.
#UD 
#UD Originally published as:
#UD     NISTIR 5632, National Institute of Standards and Technology, 
#UD     Gaithersburg, MD (1995). 
#UD
#UD The  data in this file has been downloaded from: 
#UD http://physics.nist.gov/PhysRefData/XrayMassCoef/tab3.html
#UD 
#UD The data in this file are valid in the energy range 1.0 keV to 100 MeV
#UD for the elements Z = 1 - 100.
#UD
#UD Column description (in brackets, the corresponding label in the published tables):
#UD 1:PhotonEnergy[MeV]
#UD 2:MassAttenuation[cm^2/g]
#UD 3:MassAttEnergyAbsorption[cm^2/g]
#UD 4:TotalCrossSection[barn/atom]
#UD 5:TotalCrossSectionEnergyAborption[barn/atom]
#UD
#UD The columns 1,2,3 are copied from the above reference. The columns 4 and 5
#UD have been calculated from columns 3 and 4 (respectively) for consistency with
#UD other DABAX cross section tables and related applications. The formula used is
#UD col4 = col2/cf, col5=col3/cf 
#UD cf = 1d-24*AVOGADRO/AtomicMass 
#UD For info, the keyword #UCONV contains the numerical value 1/cf for each Z
#UD For the absorption edges, the energy value is duplicated (before and after the jump)
#UD
#S  1 H 
#UO ElemTab/z01.html
#N 5
#UCONV  1.6737E+00
#L  PhotonEnergy[MeV]  MassAttenuation[cm^2/g]  MassAttEnergyAbsorption[cm^2/g]  TotalCrossSection[barn/atom]  TotalCrossSectionEnergyAborption[barn/atom]
3.00000E+00 3.043E-02 1.753E-02 3.507E-01 2.020E-01
4.00000E+00 2.572E-02 1.561E-02 2.964E-01 1.799E-01
5.00000E+00 2.257E-02 1.422E-02 2.601E-01 1.639E-01
6.00000E+00 2.030E-02 1.316E-02 2.340E-01 1.517E-01
8.00000E+00 1.725E-02 1.167E-02 1.988E-01 1.345E-01
1.00000E+01 1.529E-02 1.066E-02 1.762E-01 1.229E-01
1.50000E+01 1.252E-02 9.182E-03 1.443E-01 1.058E-01
2.00000E+01 1.109E-02 8.385E-03 1.278E-01 9.664E-02
#S  4 Be
#UO ElemTab/z04.html
#N 5
#UCONV  1.4965E+01
#L  PhotonEnergy[MeV]  MassAttenuation[cm^2/g]  MassAttEnergyAbsorption[cm^2/g]  TotalCrossSection[barn/atom]  TotalCrossSectionEnergyAborption[barn/atom]
1.00000E-03 6.041E+02 6.035E+02 9.040E+03 9.031E+03
1.50000E-03 1.797E+02 1.791E+02 2.689E+03 2.680E+03
2.00000E-03 7.469E+01 7.422E+01 1.118E+03 1.111E+03
3.00000E-03 2.127E+01 2.090E+01 3.183E+02 3.128E+02
4.00000E-03 8.685E+00 8.367E+00 1.300E+02 1.252E+02
5.00000E-03 4.369E+00 4.081E+00 6.538E+01 6.107E+01
6.00000E-03 2.527E+00 2.260E+00 3.782E+01 3.382E+01
8.00000E-03 1.124E+00 8.839E-01 1.682E+01 1.323E+01
1.00000E-02 6.466E-01 4.255E-01 9.676E+00 6.368E+00
1.50000E-02 3.070E-01 1.143E-01 4.594E+00 1.711E+00
2.00000E-02 2.251E-01 4.780E-02 3.369E+00 7.153E-01
3.00000E-02 1.792E-01 1.898E-02 2.682E+00 2.840E-01
4.00000E-02 1.640E-01 1.438E-02 2.454E+00 2.152E-01
5.00000E-02 1.554E-01 1.401E-02 2.326E+00 2.097E-01
6.00000E-02 1.493E-01 1.468E-02 2.234E+00 2.197E-01
8.00000E-02 1.401E-01 1.658E-02 2.097E+00 2.481E-01
1.00000E-01 1.328E-01 1.836E-02 1.987E+00 2.748E-01
1.50000E-01 1.190E-01 2.157E-02 1.781E+00 3.228E-01
2.00000E-01 1.089E-01 2.353E-02 1.630E+00 3.521E-01
3.00000E-01 9.463E-02 2.548E-02 1.416E+00 3.813E-01
4.00000E-01 8.471E-02 2.620E-02 1.268E+00 3.921E-01
5.00000E-01 7.739E-02 2.639E-02 1.158E+00 3.949E-01
6.00000E-01 7.155E-02 2.627E-02 1.071E+00 3.931E-01
8.00000E-01 6.286E-02 2.565E-02 9.407E-01 3.839E-01
1.00000E+00 5.652E-02 2.483E-02 8.458E-01 3.716E-01
1.25000E+00 5.054E-02 2.373E-02 7.563E-01 3.551E-01
1.50000E+00 4.597E-02 2.268E-02 6.879E-01 3.394E-01
2.00000E+00 3.938E-02 2.083E-02 5.893E-01 3.117E-01
3.00000E+00 3.138E-02 1.806E-02 4.696E-01 2.703E-01
4.00000E+00 2.664E-02 1.617E-02 3.987E-01 2.420E-01
5.00000E+00 2.347E-02 1.479E-02 3.512E-01 2.213E-01
6.00000E+00 2.121E-02 1.377E-02 3.174E-01 2.061E-01
8.00000E+00 1.819E-02 1.233E-02 2.722E-01 1.845E-01
1.00000E+01 1.627E-02 1.138E-02 2.435E-01 1.703E-01
1.50000E+01 1.361E-02 1.001E-02 2.037E-01 1.498E-01
2.00000E+01 1.227E-02 9.294E-03 1.836E-01 1.391E-01
#S  5 B 
#UO ElemTab/z05.html
#N 5
#UCONV  1.7952E+01
#L  PhotonEnergy[MeV]  MassAttenuation[cm^2/g]  MassAttEnergyAbsorption[cm^2/g]  TotalCrossSection[barn/atom]  TotalCrossSectionEnergyAborption[barn/atom]
1.00000E-03 1.229E+03 1.228E+03 2.206E+04 2.205E+04
1.50000E-03 3.766E+02 3.759E+02 6.761E+03 6.748E+03
2.00000E-03 1.597E+02 1.591E+02 2.867E+03 2.856E+03
3.00000E-03 4.667E+01 4.617E+01 8.378E+02 8.288E+02
4.00000E-03 1.927E+01 1.886E+01 3.459E+02 3.386E+02
5.00000E-03 9.683E+00 9.332E+00 1.738E+02 1.675E+02
6.00000E-03 5.538E+00 5.223E+00 9.942E+01 9.376E+01
8.00000E-03 2.346E+00 2.072E+00 4.212E+01 3.720E+01
1.00000E-02 1.255E+00 1.006E+00 2.253E+01 1.806E+01
1.50000E-02 4.827E-01 2.698E-01 8.665E+00 4.843E+00
2.00000E-02 3.014E-01 1.084E-01 5.411E+00 1.946E+00
3.00000E-02 2.063E-01 3.506E-02 3.704E+00 6.294E-01
4.00000E-02 1.793E-01 2.084E-02 3.219E+00 3.741E-01
5.00000E-02 1.665E-01 1.737E-02 2.989E+00 3.118E-01
6.00000E-02 1.583E-01 1.680E-02 2.842E+00 3.016E-01
8.00000E-02 1.472E-01 1.785E-02 2.643E+00 3.204E-01
1.00000E-01 1.391E-01 1.940E-02 2.497E+00 3.483E-01
1.50000E-01 1.243E-01 2.255E-02 2.231E+00 4.048E-01
2.00000E-01 1.136E-01 2.453E-02 2.039E+00 4.404E-01
3.00000E-01 9.862E-02 2.654E-02 1.770E+00 4.764E-01
4.00000E-01 8.834E-02 2.731E-02 1.586E+00 4.903E-01
5.00000E-01 8.065E-02 2.749E-02 1.448E+00 4.935E-01
6.00000E-01 7.460E-02 2.737E-02 1.339E+00 4.913E-01
8.00000E-01 6.549E-02 2.671E-02 1.176E+00 4.795E-01
1.00000E+00 5.890E-02 2.586E-02 1.057E+00 4.642E-01
1.25000E+00 5.266E-02 2.472E-02 9.454E-01 4.438E-01
1.50000E+00 4.791E-02 2.362E-02 8.601E-01 4.240E-01
2.00000E+00 4.108E-02 2.171E-02 7.375E-01 3.897E-01
3.00000E+00 3.284E-02 1.889E-02 5.895E-01 3.391E-01
4.00000E+00 2.798E-02 1.698E-02 5.023E-01 3.048E-01
5.00000E+00 2.476E-02 1.562E-02 4.445E-01 2.804E-01
6.00000E+00 2.248E-02 1.461E-02 4.036E-01 2.623E-01
8.00000E+00 1.945E-02 1.322E-02 3.492E-01 2.373E-01
1.00000E+01 1.755E-02 1.232E-02 3.151E-01 2.212E-01
1.50000E+01 1.495E-02 1.104E-02 2.684E-01 1.982E-01
2.00000E+01 1.368E-02 1.039E-02 2.456E-01 1.865E-01
#S  6 C 
#UO ElemTab/z06.html
#N 5
#UCONV  1.9945E+01
#L  PhotonEnergy[MeV]  MassAttenuation[cm^2/g]  MassAttEnergyAbsorption[cm^2/g]  TotalCrossSection[barn/atom]  TotalCrossSectionEnergyAborption[barn/atom]
1.00000E-03 2.211E+03 2.209E+03 4.410E+04 4.406E+04
1.50000E-03 7.002E+02 6.990E+02 1.397E+04 1.394E+04
2.00000E-03 3.026E+02 3.016E+02 6.035E+03 6.015E+03
3.00000E-03 9.033E+01 8.963E+01 1.802E+03 1.788E+03
4.00000E-03 3.778E+01 3.723E+01 7.535E+02 7.425E+02
5.00000E-03 1.912E+01 1.866E+01 3.813E+02 3.722E+02
6.00000E-03 1.095E+01 1.054E+01 2.184E+02 2.102E+02
8.00000E-03 4.576E+00 4.242E+00 9.127E+01 8.461E+01
1.00000E-02 2.373E+00 2.078E+00 4.733E+01 4.145E+01
1.50000E-02 8.071E-01 5.627E-01 1.610E+01 1.122E+01
2.00000E-02 4.420E-01 2.238E-01 8.816E+00 4.464E+00
3.00000E-02 2.562E-01 6.614E-02 5.110E+00 1.319E+00
4.00000E-02 2.076E-01 3.343E-02 4.141E+00 6.668E-01
5.00000E-02 1.871E-01 2.397E-02 3.732E+00 4.781E-01
6.00000E-02 1.753E-01 2.098E-02 3.496E+00 4.184E-01
8.00000E-02 1.610E-01 2.037E-02 3.211E+00 4.063E-01
1.00000E-01 1.514E-01 2.147E-02 3.020E+00 4.282E-01
1.50000E-01 1.347E-01 2.449E-02 2.687E+00 4.884E-01
2.00000E-01 1.229E-01 2.655E-02 2.451E+00 5.295E-01
3.00000E-01 1.066E-01 2.870E-02 2.126E+00 5.724E-01
4.00000E-01 9.546E-02 2.950E-02 1.904E+00 5.884E-01
5.00000E-01 8.715E-02 2.969E-02 1.738E+00 5.922E-01
6.00000E-01 8.058E-02 2.956E-02 1.607E+00 5.896E-01
8.00000E-01 7.076E-02 2.885E-02 1.411E+00 5.754E-01
1.00000E+00 6.361E-02 2.792E-02 1.269E+00 5.569E-01
1.25000E+00 5.690E-02 2.669E-02 1.135E+00 5.323E-01
1.50000E+00 5.179E-02 2.551E-02 1.033E+00 5.088E-01
2.00000E+00 4.442E-02 2.345E-02 8.859E-01 4.677E-01
3.00000E+00 3.562E-02 2.048E-02 7.104E-01 4.085E-01
4.00000E+00 3.047E-02 1.849E-02 6.077E-01 3.688E-01
5.00000E+00 2.708E-02 1.710E-02 5.401E-01 3.411E-01
6.00000E+00 2.469E-02 1.607E-02 4.924E-01 3.205E-01
8.00000E+00 2.154E-02 1.468E-02 4.296E-01 2.928E-01
1.00000E+01 1.959E-02 1.380E-02 3.907E-01 2.752E-01
1.50000E+01 1.698E-02 1.258E-02 3.387E-01 2.509E-01
2.00000E+01 1.575E-02 1.198E-02 3.141E-01 2.389E-01
#S  7 N 
#UO ElemTab/z07.html
#N 5
#UCONV  2.3259E+01
#L  PhotonEnergy[MeV]  MassAttenuation[cm^2/g]  MassAttEnergyAbsorption[cm^2/g]  TotalCrossSection[barn/atom]  TotalCrossSectionEnergyAborption[barn/atom]
1.00000E-03 3.311E+03 3.306E+03 7.701E+04 7.689E+04
1.50000E-03 1.083E+03 1.080E+03 2.519E+04 2.512E+04
2.00000E-03 4.769E+02 4.755E+02 1.109E+04 1.106E+04
3.00000E-03 1.456E+02 1.447E+02 3.386E+03 3.366E+03
4.00000E-03 6.166E+01 6.094E+01 1.434E+03 1.417E+03
5.00000E-03 3.144E+01 3.086E+01 7.313E+02 7.178E+02
6.00000E-03 1.809E+01 1.759E+01 4.208E+02 4.091E+02
8.00000E-03 7.562E+00 7.170E+00 1.759E+02 1.668E+02
1.00000E-02 3.879E+00 3.545E+00 9.022E+01 8.245E+01
1.50000E-02 1.236E+00 9.715E-01 2.875E+01 2.260E+01
2.00000E-02 6.178E-01 3.867E-01 1.437E+01 8.994E+00
