#F f1f2_BrennanCowan.dat
#C This file has been created using f1f2_BrennanCowan fortran program.
#C  This file belongs to the DABAX library. More information on
#C  DABAX can be found at:
#C  http://www.esrf.fr/computing/scientific/dabax/
#UT Elastic Photon-Atom Scattering, anomalous scattering factors.
#UIDL xf1f2
#UD Elastic Photon-Atom Scattering, anomalous scattering factors.
#UD 
#UD The scattering factor values in this file have been calculated 
#UD using the subroutine library by Brennan and Cowan:
#UD S. Brennan and P.L. Cowan (1992), Rev. Sci. Instrum. 63, 850.
#UD  
#UD The values for f1 and f2 are calculated using the theoretical
#UD approximation developed by Cromer and Liberman. This theory gives
#UD accurate values far from an absorption edge but does not account 
#UD for the effects of neighboring atoms, which can be 
#UD critical near an absorption edge. 
#UD 
#UD The program suite described by Brennan and Cowan (1992) is
#UD available by ftp from the authors from
#UD http://www-ssrl.slac.stanford.edu/absorb.html or
#UD ftp://ftpa.aps.anl.gov/pub/cross-section_codes/sb-1.0.tar.Z 
#UD WWW interfaces to the values produced by Brennan & Cowan library
#UD can be found at the URL:
#UD http://www.bmsc.washington.edu:80/scatter/AS_periodic.html
#UD http://www.bmsc.washington.edu/scatter/periodic-table.html
#UD 
#UD The data in this file contains 1024 energy points in a logarithmic
#UD scale in the energy interval 1-70 keV.
#UD and are available for elements with Z in from 3 to 92.
#UD 
#UD Column description: Energy[eV] f1 f2 
#UD (f1 and f2 are in electron units.)
#UD 
#S  3 Li
#UF1ADD   3.
#N 3
#L  Energy[eV]  f1  f2
  1470.9       0.27696E-01   0.15347E-01
  1477.0       0.27511E-01   0.15212E-01
  1483.1       0.27328E-01   0.15079E-01
  1489.3       0.27146E-01   0.14946E-01
  1495.5       0.26965E-01   0.14815E-01
  1501.7       0.26785E-01   0.14684E-01
  1507.9       0.26606E-01   0.14555E-01
  1514.2       0.26428E-01   0.14427E-01
  1520.5       0.26251E-01   0.14300E-01
  1526.8       0.26076E-01   0.14174E-01
  1533.2       0.25901E-01   0.14049E-01
  1539.5       0.25728E-01   0.13925E-01
  1545.9       0.25555E-01   0.13802E-01
  1552.4       0.25384E-01   0.13680E-01
  1558.8       0.25214E-01   0.13559E-01
  1565.3       0.25044E-01   0.13439E-01
  1571.8       0.24876E-01   0.13321E-01
  1578.4       0.24709E-01   0.13203E-01
  1584.9       0.24543E-01   0.13086E-01
  1591.5       0.24378E-01   0.12970E-01
  1598.1       0.24213E-01   0.12856E-01
  1604.8       0.24050E-01   0.12742E-01
  1611.4       0.23888E-01   0.12629E-01
  1618.1       0.23727E-01   0.12517E-01
  1624.9       0.23567E-01   0.12406E-01
  1631.6       0.23408E-01   0.12296E-01
  1638.4       0.23250E-01   0.12187E-01
  1645.2       0.23093E-01   0.12079E-01
  1652.1       0.22937E-01   0.11972E-01
  1658.9       0.22781E-01   0.11866E-01
  1665.8       0.22627E-01   0.11760E-01
  1672.7       0.22474E-01   0.11656E-01
  1679.7       0.22322E-01   0.11552E-01
  1686.7       0.22170E-01   0.11449E-01
  1693.7       0.22020E-01   0.11348E-01
  1700.7       0.21870E-01   0.11247E-01
  1707.8       0.21722E-01   0.11147E-01
  1714.9       0.21574E-01   0.11047E-01
  1722.0       0.21428E-01   0.10949E-01
  1729.2       0.21282E-01   0.10851E-01
  1736.4       0.21137E-01   0.10755E-01
  1743.6       0.20993E-01   0.10659E-01
  1750.9       0.20850E-01   0.10564E-01
  1758.1       0.20708E-01   0.10469E-01
  1765.4       0.20567E-01   0.10376E-01
  1772.8       0.20426E-01   0.10283E-01
  1780.2       0.20287E-01   0.10191E-01
  1787.6       0.20148E-01   0.10100E-01
  1795.0       0.20011E-01   0.10010E-01
  1802.4       0.19874E-01   0.99205E-02
  1809.9       0.19738E-01   0.98318E-02
  1817.5       0.19603E-01   0.97438E-02
  1825.0       0.19468E-01   0.96566E-02
  1832.6       0.19335E-01   0.95701E-02
  1840.2       0.19202E-01   0.94844E-02
  1847.9       0.19071E-01   0.93994E-02
  1855.6       0.18940E-01   0.93151E-02
  1863.3       0.18810E-01   0.92316E-02
  1871.0       0.18681E-01   0.91488E-02
  1878.8       0.18552E-01   0.90667E-02
  1886.6       0.18425E-01   0.89853E-02
  1894.5       0.18298E-01   0.89046E-02
  1902.3       0.18172E-01   0.88246E-02
  1910.2       0.18047E-01   0.87453E-02
  1918.2       0.17922E-01   0.86667E-02
  1926.2       0.17799E-01   0.85887E-02
  1934.2       0.17676E-01   0.85115E-02
  1942.2       0.17554E-01   0.84348E-02
  1950.3       0.17433E-01   0.83589E-02
  1958.4       0.17312E-01   0.82836E-02
  1966.5       0.17193E-01   0.82090E-02
  1974.7       0.17074E-01   0.81350E-02
  1982.9       0.16956E-01   0.80617E-02
  1991.2       0.16839E-01   0.79890E-02
  1999.4       0.16722E-01   0.79169E-02
  2007.8       0.16606E-01   0.78454E-02
  2016.1       0.16491E-01   0.77746E-02
  2024.5       0.16377E-01   0.77044E-02
  2032.9       0.16263E-01   0.76348E-02
  2041.4       0.16150E-01   0.75658E-02
  2049.8       0.16038E-01   0.74973E-02
  2058.4       0.15927E-01   0.74295E-02
  2066.9       0.15816E-01   0.73623E-02
  2075.5       0.15706E-01   0.72957E-02
  2084.1       0.15597E-01   0.72296E-02
  2092.8       0.15488E-01   0.71641E-02
  2101.5       0.15380E-01   0.70992E-02
  2110.2       0.15273E-01   0.70349E-02
  2119.0       0.15167E-01   0.69711E-02
  2127.8       0.15061E-01   0.69079E-02
  2136.7       0.14956E-01   0.68452E-02
  2145.6       0.14852E-01   0.67830E-02
  2154.5       0.14748E-01   0.67215E-02
  2163.4       0.14645E-01   0.66604E-02
  2172.4       0.14542E-01   0.65999E-02
  2181.5       0.14441E-01   0.65399E-02
  2190.5       0.14340E-01   0.64804E-02
  2199.6       0.14239E-01   0.64215E-02
  2208.8       0.14140E-01   0.63630E-02
  2218.0       0.14041E-01   0.63051E-02
  2227.2       0.13942E-01   0.62477E-02
  2236.5       0.13845E-01   0.61908E-02
  2245.8       0.13747E-01   0.61344E-02
  2255.1       0.13651E-01   0.60785E-02
  2264.5       0.13555E-01   0.60231E-02
  2273.9       0.13460E-01   0.59681E-02
  2283.3       0.13365E-01   0.59137E-02
  2292.8       0.13271E-01   0.58597E-02
  2302.4       0.13178E-01   0.58062E-02
  2311.9       0.13085E-01   0.57531E-02
  2321.5       0.12993E-01   0.57006E-02
  2331.2       0.12902E-01   0.56484E-02
  2340.9       0.12811E-01   0.55968E-02
  2350.6       0.12721E-01   0.55456E-02
  2360.4       0.12631E-01   0.54949E-02
  2370.2       0.12542E-01   0.54446E-02
  2380.1       0.12453E-01   0.53947E-02
  2390.0       0.12365E-01   0.53453E-02
  2399.9       0.12278E-01   0.52963E-02
  2409.9       0.12191E-01   0.52478E-02
  2419.9       0.12105E-01   0.51996E-02
  2429.9       0.12015E-01   0.51519E-02
  2440.0       0.11930E-01   0.51047E-02
  2450.2       0.11846E-01   0.50578E-02
  2460.4       0.11762E-01   0.50114E-02
  2470.6       0.11678E-01   0.49654E-02
  2480.9       0.11596E-01   0.49198E-02
  2491.2       0.11513E-01   0.48745E-02
  2501.6       0.11432E-01   0.48297E-02
  2512.0       0.11351E-01   0.47853E-02
  2522.4       0.11270E-01   0.47413E-02
  2532.9       0.11190E-01   0.46977E-02
  2543.4       0.11110E-01   0.46544E-02
  2554.0       0.11032E-01   0.46116E-02
  2564.6       0.10953E-01   0.45691E-02
  2575.3       0.10875E-01   0.45270E-02
  2586.0       0.10798E-01   0.44852E-02
  2596.7       0.10721E-01   0.44439E-02
  2607.5       0.10645E-01   0.44029E-02
  2618.4       0.10569E-01   0.43623E-02
  2629.2       0.10493E-01   0.43220E-02
  2640.2       0.10419E-01   0.42821E-02
  2651.2       0.10344E-01   0.42425E-02
