#F XAFS_McKale.dat
#UT McKale XAFS phases.
#U3W Sheet_McKale
#UIDL xmckale
#C  This file has been created using XAFS_McKale.pro on Tue Sep  3 14:53:00 1996
#UD McKale XAFS phases.
#UD 
#UD McKale XAFS phases K and L edges, and for  two values
#UD of R: R=2.5 A  (250 in the scan title) and R=4.0 A
#UD (400 in the scan title).
#UD Reference: 
#UD McKale A.G., Veal B.W., Paulikas A.P., Chan S.K. 
#UD and Knapp G.S. (1988) J. Amer.Chem.Soc. 110,3763
#UD Column description: 1: k(wavenumber A^-1), 
#UD    2: phase as photoabsorber, 3: modulus, 4: phase.
#UD 
#S 5  B K 250
#N 4
#L  K  FC  M  F
   1.60000  -6.07150   1.10981   0.99243
   1.70000  -6.11752   1.10328   0.82545
   1.80000  -6.16353   1.09822   0.67914
   2.00000  -6.25556   1.08590   0.43801
   2.20000  -6.34759   1.06460   0.25351
   2.40000  -6.43962   1.03036   0.11553
   2.60000  -6.53165   0.98191   0.01832
   2.80000  -6.62368   0.91954  -0.05193
   3.00000  -6.71571   0.84617  -0.10143
   3.20000  -6.80774   0.76696  -0.14000
   3.40000  -6.89977   0.68779  -0.17713
   3.60000  -6.99180   0.61386  -0.22067
   3.80000  -7.08383   0.54872  -0.27585
   4.00000  -7.17484   0.49404  -0.34454
   4.20000  -7.26079   0.44987  -0.42499
   4.40000  -7.33134   0.41496  -0.51259
   4.60000  -7.39964   0.38712  -0.60138
   4.80000  -7.48403   0.36379  -0.68600
   5.00000  -7.58906   0.34543  -0.74127
   5.60000  -7.93282   0.27712  -0.91575
   6.00000  -8.12787   0.22972  -1.02070
   6.50000  -8.30318   0.18141  -1.17174
   7.00000  -8.43911   0.15281  -1.34189
   7.50000  -8.58489   0.13802  -1.49313
   8.00000  -8.75694   0.12506  -1.61161
   9.00000  -8.99855   0.08931  -1.84259
  10.00000  -9.20367   0.07116  -2.08252
  11.00000  -9.38431   0.05918  -2.24639
  12.00000  -9.53301   0.04523  -2.48581
  13.00000  -9.67435   0.04015  -2.61638
  14.00000  -9.78974   0.03381  -2.75514
  15.00000  -9.90241   0.02807  -2.96015
  16.00000 -10.00999   0.02558  -3.01460
  17.00000 -10.11756   0.02187  -3.15928
  18.00000 -10.22512   0.01926  -3.30983
  19.00000 -10.33269   0.01758  -3.32724
#S 7  N K 250
#N 4
#L  K  FC  M  F
   1.50000  -5.51604   1.16647   1.19647
   1.60000  -5.56930   1.13937   1.03492
   1.70000  -5.62256   1.11863   0.88936
   1.80000  -5.67582   1.10196   0.75850
   2.00000  -5.78234   1.07475   0.53628
   2.20000  -5.88886   1.04918   0.36044
   2.40000  -5.99538   1.02030   0.22483
   2.60000  -6.10190   0.98507   0.12619
   2.80000  -6.20842   0.94234   0.05398
   3.00000  -6.31494   0.89144   0.00455
   3.20000  -6.42146   0.83369  -0.02940
   3.40000  -6.52798   0.77166  -0.05552
   3.60000  -6.63450   0.70856  -0.08100
   3.80000  -6.74102   0.64745  -0.11166
   4.00000  -6.84604   0.59071  -0.15137
   4.20000  -6.94369   0.53978  -0.20172
   4.40000  -7.02268   0.49523  -0.26216
   4.60000  -7.09530   0.45683  -0.33030
   4.80000  -7.18054   0.42380  -0.40264
   5.00000  -7.28394   0.39496  -0.47536
   5.60000  -7.61281   0.32035  -0.63592
