#F CrossSec_StormIsrael.dat
#C  This file has been created using CrossSec_StormIsrael.pro on Mon Sep 16 16:50:58 2002
#C  This file belongs to the DABAX library. More information on
#C  DABAX can be found at:
#C  http://www.esrf.fr/computing/scientific/dabax
#D Mon Sep 16 16:50:58 2002
#UIDL xcrosssec
#UT Cross Sections from Storm and Israel tables 
#UD Cross Sections from Storm and Israel tables 
#UD
#UD The cross section factors stored in this file come from the Storm 
#UD and Israel tables
#UD Reference:
#UD    E. Storm and H. I. Israel
#UD    Photon Cross Sections from 1 keV to 100 MeV for elements Z=1 to Z=100
#UD    Nuclear Data Tables A7, 565=681 (1970)
#UD
#UD The  data in this file has been downloaded from: 
#UD http://dental.senzoku.showa-u.ac.jp/dent/radiol/Prometheus/Storm&Israel_1970/S&I_cover.html
#UD 
#UD The data in this file are valid in the energy range 1.0 keV to 100 MeV
#UD for the elements Z = 1 - 100.
#UD
#UD Column description (in brackets, the corresponding label in the published tables):
#UD 1:PhotonEnergy[keV]                               (E(kEV))
#UD 2:Compton(incoherent)[barn/atom]                  (INCOH)
#UD 3:ComptonAbsorption(incoherent)[barn/atom]        (INCOH A)
#UD 4:Rayleigh(coherent)[barn/atom]                   (COH)
#UD 5:PairProduction(NuclearField)[barn/atom]         (PAIR N)
#UD 6:PairProduction(ElectronField)[barn/atom]        (PAIR E)
#UD 7:PairProduction(Absorption)[barn/atom]           (PAIR A)
#UD 8:PhotoElectric[barn/atom]                        (PHOTO)
#UD 9:PhotoElectricAbsorption[barn/atom]              (PHOTO A)
#UD 10:TotalCrossSection[barn/atom]                   (TOT)
#UD 11:TotalCrossSectionAbsorption[barn/atom]         (TOT H)
#UD 12:TotalCrossSectionEnergyAbsorption[barn/atom]   (TOT A)
#UD
#S        1 H 
#UO Z001_Hydrogen.html
#N 12
#L  PhotonEnergy[keV]  Compton(incoherent)[barn/atom]  ComptonAbsorption(incoherent)[barn/atom]  Rayleigh(coherent)[barn/atom]  PairProduction(NuclearField)[barn/atom]  PairProduction(ElectronField)[barn/atom]  PairProduction(Absorption)[barn/atom]  PhotoElectric[barn/atom]  PhotoElectricAbsorption[barn/atom]  TotalCrossSection[barn/atom]  TotalCrossSectionAbsorption[barn/atom]  TotalCrossSectionEnergyAbsorption[barn/atom]
 2.000E+03 1.460E-01 7.740E-02         0 1.770E-04         0 8.670E-05         0         0 1.462E-01 7.788E-02 7.749E-02
 3.000E+03 1.150E-01 6.640E-02         0 5.110E-04 4.020E-05 3.650E-04         0         0 1.156E-01 6.695E-02 6.677E-02
 4.000E+03 9.620E-02 5.820E-02         0 8.300E-04 1.640E-04 7.470E-04         0         0 9.719E-02 5.939E-02 5.895E-02
 5.000E+03 8.310E-02 5.210E-02         0 1.110E-03 3.240E-04 1.150E-03         0         0 8.453E-02 5.363E-02 5.325E-02
 6.000E+03 7.340E-02 4.710E-02         0 1.360E-03 4.950E-04 1.560E-03         0         0 7.525E-02 4.915E-02 4.866E-02
 8.000E+03 6.010E-02 4.000E-02         0 1.790E-03 8.480E-04 2.350E-03         0         0 6.274E-02 4.274E-02 4.235E-02
 1.000E+04 5.110E-02 3.500E-02         0 2.140E-03 1.170E-03 3.030E-03         0         0 5.441E-02 3.831E-02 3.803E-02
 1.500E+04 3.790E-02 2.680E-02         0 2.790E-03 1.820E-03 4.290E-03         0         0 4.251E-02 3.151E-02 3.109E-02
 2.000E+04 3.040E-02 2.190E-02         0 3.280E-03 2.330E-03 5.270E-03         0         0 3.601E-02 2.771E-02 2.717E-02
 3.000E+04 2.210E-02 1.620E-02         0 3.970E-03 3.110E-03 6.670E-03         0         0 2.918E-02 2.358E-02 2.287E-02
 4.000E+04 1.760E-02 1.300E-02         0 4.460E-03 3.670E-03 7.650E-03         0         0 2.573E-02 2.153E-02 2.065E-02
 5.000E+04 1.470E-02 1.080E-02         0 4.850E-03 4.130E-03 8.440E-03         0         0 2.368E-02 2.028E-02 1.924E-02
 6.000E+04 1.260E-02 9.240E-03         0 5.170E-03 4.480E-03 9.030E-03         0         0 2.225E-02 1.946E-02 1.827E-02
 8.000E+04 9.970E-03 7.260E-03         0 5.660E-03 5.080E-03 9.960E-03         0         0 2.067E-02 1.854E-02 1.722E-02
 1.000E+05 8.280E-03 5.910E-03         0 6.040E-03 5.570E-03 1.070E-02         0         0 1.988E-02 1.817E-02 1.661E-02
#S        2 He
#UO Z002_Helium.html
#N 12
