#F CrossSec_Compton_KleinNishina.dat
#C  This file has been created using CrossSec_Compton_KleinNishina.pro on Fri Jan 31 16:16:03 2003
#C  This file belongs to the DABAX library. More information on
#C  DABAX can be found at:
#C  http://www.esrf.fr/computing/scientific/dabax
#D Fri Jan 31 16:16:03 2003
#UIDL xcrosssec
#UT Compton Cross Sections from Klein-Nishina formula 
#UD Compton Cross Sections from Klein-Nishina formula 
#UD
#UD
#UD
#UD Data in this file has been calculated using the Klein-Nishina
#UD formula. It is valid for describing the Compton scattering by
#UD free electrons.
#UD 
#UD See for example the formula 19 in: 
#UD      Davisson & Evans, Rev Mod Phys, 24 (1952) 79-109
#UD
#UD 
#UD The Compton cross sections is calculated in the energy range 
#UD 1 keV to 10 MeV in a 100 points logarithmic grid for the elements 
#UD Z = 1 - 90.
#UD
#UD Note that the curve for all elements is the same except the  
#UD proportionality factor Z
#UD
#UD
#UD Column description 
#UD 1: PhotonEnergy[kev]
#UD 2: Compton(incoherent)[barn/atom] 
#UD
#S   1 H 
#N 2
#L PhotonEnergy[keV]  Compton(incoherent)[barn/atom] 
     0.039921091       5.9871418
     0.041041805       5.9877702
     0.042193981       5.9881388
     0.043378502       5.9872074
     0.044596276       5.9876580
     0.045848238       5.9868999
     0.047135345       5.9867103
     0.048458586       5.9873199
     0.049818975       5.9873536
     0.051217554       5.9872882
     0.052655396       5.9867729
     0.054133603       5.9870180
     0.055653308       5.9873483
     0.057215676       5.9869871
     0.058821904       5.9867929
     0.060473224       5.9866123
     0.062170903       5.9867720
     0.063916241       5.9870255
     0.065710575       5.9865857
     0.067555283       5.9867062
     0.069451778       5.9867997
     0.071401513       5.9865864
     0.073405984       5.9865708
     0.075466726       5.9866131
     0.077585321       5.9865765
     0.079763391       5.9864782
     0.082002606       5.9864312
     0.084304684       5.9864378
     0.086671388       5.9861845
     0.089104533       5.9861346
     0.091605985       5.9861672
     0.094177660       5.9861337
     0.096821531       5.9860225
     0.099539623       5.9859944
      0.10233402       5.9859037
      0.10520687       5.9858350
      0.10816036       5.9857462
      0.11119677       5.9857265
      0.11431843       5.9856709
      0.11752771       5.9855963
      0.12082709       5.9854681
      0.12421910       5.9853768
      0.12770633       5.9853507
      0.13129146       5.9852303
      0.13497723       5.9851314
      0.13876648       5.9850760
      0.14266210       5.9849970
      0.14666709       5.9848808
      0.15078450       5.9847809
      0.15501751       5.9846841
      0.15936935       5.9845976
      0.16384336       5.9844704
      0.16844298       5.9843812
      0.17317171       5.9842553
      0.17803320       5.9841382
      0.18303117       5.9840264
      0.18816944       5.9839176
      0.19345197       5.9837892
      0.19888279       5.9836505
      0.20446607       5.9835208
      0.21020609       5.9833938
      0.21610725       5.9832552
      0.22217408       5.9831182
      0.22841122       5.9829620
      0.23482346       5.9828154
      0.24141571       5.9826595
      0.24819303       5.9825047
      0.25516061       5.9823418
      0.26232379       5.9821760
      0.26968806       5.9820024
      0.27725908       5.9818275
      0.28504263       5.9816448
      0.29304470       5.9814537
      0.30127141       5.9812621
      0.30972907       5.9810651
      0.31842416       5.9808650
      0.32736335       5.9806525
      0.33655350       5.9804384
      0.34600164       5.9802181
      0.35571502       5.9799929
      0.36570109       5.9797586
      0.37596750       5.9795181
      0.38652212       5.9792722
      0.39737304       5.9790192
      0.40852858       5.9787582
      0.41999729       5.9784906
      0.43178797       5.9782156
      0.44390965       5.9779329
      0.45637163       5.9776420
      0.46918345       5.9773425
      0.48235494       5.9770347
      0.49589620       5.9767189
      0.50981761       5.9763941
      0.52412983       5.9760610
      0.53884384       5.9757175
      0.55397093       5.9753649
      0.56952268       5.9750025
      0.58551102       5.9746301
      0.60194820       5.9742467
      0.61884682       5.9738532
      0.63621985       5.9734481
      0.65408059       5.9730325
      0.67244274       5.9726046
      0.69132038       5.9721651
      0.71072797       5.9717135
      0.73068040       5.9712492
      0.75119295       5.9707716
      0.77228136       5.9702811
      0.79396178       5.9697770
      0.81625085       5.9692586
      0.83916564       5.9687259
      0.86272373       5.9681783
      0.88694317       5.9676155
      0.91184252       5.9670369
      0.93744088       5.9664425
      0.96375787       5.9658314
      0.99081366       5.9652033
       1.0186290       5.9645578
       1.0472252       5.9638943
       1.0766242       5.9632125
       1.1068485       5.9625117
       1.1379213       5.9617914
       1.1698664       5.9610512
       1.2027083       5.9602905
       1.2364722       5.9595086
       1.2711840       5.9587051
       1.3068702       5.9578793
       1.3435583       5.9570306
       1.3812763       5.9561585
       1.4200532       5.9552621
       1.4599187       5.9543411
       1.5009033       5.9533945
       1.5430385       5.9524218
       1.5863565       5.9514222
       1.6308907       5.9503950
       1.6766750       5.9493394
       1.7237447       5.9482547
       1.7721358       5.9471401
       1.8218853       5.9459948
       1.8730315       5.9448179
       1.9256136       5.9436086
       1.9796718       5.9423660
       2.0352475       5.9410893
       2.0923835       5.9397775
       2.1511234       5.9384296
       2.2115124       5.9370447
       2.2735967       5.9356218
       2.3374239       5.9341599
       2.4030429       5.9326579
       2.4705041       5.9311148
       2.5398591       5.9295295
       2.6111611       5.9279008
       2.6844648       5.9262276
       2.7598264       5.9245088
       2.8373036       5.9227430
       2.9169559       5.9209291
       2.9988442       5.9190657
       3.0830315       5.9171517
       3.1695821       5.9151856
       3.2585625       5.9131661
       3.3500408       5.9110918
       3.4440873       5.9089612
       3.5407739       5.9067729
       3.6401748       5.9045254
       3.7423663       5.9022171
       3.8474266       5.8998465
       3.9554362       5.8974119
       4.0664781       5.8949117
       4.1806372       5.8923442
       4.2980012       5.8897076
       4.4186600       5.8870003
       4.5427060       5.8842204
       4.6702344       5.8813659
       4.8013429       5.8784352
       4.9361321       5.8754261
       5.0747052       5.8723368
       5.2171686       5.8691651
       5.3636313       5.8659091
       5.5142057       5.8625666
       5.6690073       5.8591355
       5.8281546       5.8556136
       5.9917697       5.8519985
       6.1599780       5.8482881
       6.3329084       5.8444799
       6.5106936       5.8405716
       6.6934697       5.8365607
       6.8813770       5.8324447
       7.0745594       5.8282211
       7.2731651       5.8238873
       7.4773463       5.8194407
       7.6872595       5.8148785
       7.9030657       5.8101980
       8.1249302       5.8053965
       8.3530232       5.8004710
       8.5875195       5.7954186
       8.8285988       5.7902365
       9.0764461       5.7849216
       9.3312512       5.7794709
       9.5932095       5.7738812
       9.8625218       5.7681494
       10.139395       5.7622724
       10.424040       5.7562467
       10.716676       5.7500692
       11.017528       5.7437365
       11.326826       5.7372452
       11.644806       5.7305918
       11.971713       5.7237728
       12.307798       5.7167846
       12.653318       5.7096238
       13.008537       5.7022866
       13.373729       5.6947694
       13.749172       5.6870685
       14.135156       5.6791801
       14.531975       5.6711003
       14.939935       5.6628255
       15.359347       5.6543516
       15.790533       5.6456749
       16.233824       5.6367913
       16.689560       5.6276970
       17.158090       5.6183879
       17.639773       5.6088600
       18.134978       5.5991094
       18.644085       5.5891320
       19.167485       5.5789238
       19.705578       5.5684806
       20.258777       5.5577985
       20.827506       5.5468733
       21.412202       5.5357011
       22.013311       5.5242777
       22.631296       5.5125992
       23.266629       5.5006616
       23.919798       5.4884607
       24.591304       5.4759927
       25.281661       5.4632536
       25.991399       5.4502396
       26.721062       5.4369468
       27.471208       5.4233714
       28.242413       5.4095096
       29.035269       5.3953578
       29.850382       5.3809123
       30.688379       5.3661698
       31.549901       5.3511266
       32.435608       5.3357795
       33.346180       5.3201252
       34.282315       5.3041605
       35.244730       5.2878825
       36.234163       5.2712883
       37.251373       5.2543750
       38.297139       5.2371400
       39.372263       5.2195809
       40.477570       5.2016954
       41.613906       5.1834812
       42.782142       5.1649363
       43.983175       5.1460591
       45.217924       5.1268477
       46.487337       5.1073009
       47.792386       5.0874174
       49.134073       5.0671962
       50.513425       5.0466366
       51.931499       5.0257379
       53.389384       5.0044999
       54.888196       4.9829225
       56.429085       4.9610058
       58.013231       4.9387505
       59.641849       4.9161570
       61.316188       4.8932266
       63.037532       4.8699603
       64.807198       4.8463597
       66.626545       4.8224268
       68.496967       4.7981635
       70.419898       4.7735724
       72.396811       4.7486562
       74.429223       4.7234178
       76.518692       4.6978607
       78.666818       4.6719883
       80.875249       4.6458048
       83.145678       4.6193143
       85.479845       4.5925214
       87.879540       4.5654308
       90.346602       4.5380479
       92.882923       4.5103780
       95.490446       4.4824268
       98.171170       4.4542005
       100.92715       4.4257052
       103.76050       4.3969476
       106.67339       4.3679345
       109.66806       4.3386731
       112.74680       4.3091706
       115.91196       4.2794347
       119.16598       4.2494732
       122.51136       4.2192942
       125.95065       4.1889058
       129.48649       4.1583166
       133.12159       4.1275351
       136.85874       4.0965700
       140.70081       4.0654304
       144.65073       4.0341252
       148.71155       4.0026637
       152.88636       3.9710550
       157.17837       3.9393086
       161.59088       3.9074339
       166.12725       3.8754402
       170.79098       3.8433372
       175.58563       3.8111343
       180.51489       3.7788410
       185.58252       3.7464668
       190.79242       3.7140212
       196.14858       3.6815136
       201.65510       3.6489533
       207.31621       3.6163495
       213.13625       3.5837113
       219.11967       3.5510479
       225.27106       3.5183681
       231.59515       3.4856806
       238.09677       3.4529941
       244.78092       3.4203170
       251.65271       3.3876574
       258.71741       3.3550236
       265.98044       3.3224233
       273.44737       3.2898641
       281.12392       3.2573536
       289.01597       3.2248989
       297.12958       3.1925070
       305.47097       3.1601846
       314.04652       3.1279383
       322.86282       3.0957743
       331.92662       3.0636987
       341.24487       3.0317172
       350.82471       2.9998354
       360.67350       2.9680586
       370.79876       2.9363918
       381.20828       2.9048400
       391.91002       2.8734076
       402.91220       2.8420990
       414.22325       2.8109185
       425.85183       2.7798698
       437.80686       2.7489569
       450.09751       2.7181830
       462.73320       2.6875517
       475.72361       2.6570659
       489.07871       2.6267286
       502.80873       2.5965427
       516.92419       2.5665107
       531.43592       2.5366351
       546.35504       2.5069181
       561.69298       2.4773619
       577.46152       2.4479687
       593.67272       2.4187402
       610.33903       2.3896782
       627.47321       2.3607846
       645.08841       2.3320609
       663.19812       2.3035085
       681.81623       2.2751290
       700.95701       2.2469238
       720.63513       2.2188940
       740.86568       2.1910409
       761.66417       2.1633658
       783.04654       2.1358698
       805.02918       2.1085540
       827.62895       2.0814195
       850.86316       2.0544673
       874.74963       2.0276984
       899.30667       2.0011138
       924.55311       1.9747146
       950.50830       1.9485017
       977.19213       1.9224760
       1004.6251       1.8966385
       1032.8281       1.8709902
       1061.8229       1.8455319
       1091.6317       1.8202646
       1122.2774       1.7951893
       1153.7833       1.7703068
       1186.1737       1.7456180
       1219.4734       1.7211240
       1253.7080       1.6968256
       1288.9036       1.6727237
       1325.0873       1.6488192
       1362.2868       1.6251130
       1400.5305       1.6016061
       1439.8480       1.5782992
       1480.2691       1.5551933
       1521.8251       1.5322891
       1564.5476       1.5095877
       1608.4695       1.4870897
       1653.6244       1.4647959
       1700.0470       1.4427072
       1747.7728       1.4208244
       1796.8384       1.3991480
       1847.2814       1.3776789
       1899.1406       1.3564178
       1952.4556       1.3353652
       2007.2673       1.3145217
       2063.6178       1.2938880
       2121.5502       1.2734646
       2181.1089       1.2532519
       2242.3397       1.2332504
       2305.2894       1.2134606
       2370.0063       1.1938827
       2436.5400       1.1745171
       2504.9415       1.1553640
       2575.2633       1.1364237
       2647.5593       1.1176963
       2721.8848       1.0991819
       2798.2969       1.0808806
       2876.8541       1.0627924
       2957.6167       1.0449172
       3040.6465       1.0272549
       3126.0072       1.0098054
       3213.7643      0.99256836
       3303.9851      0.97554358
       3396.7386      0.95873071
       3492.0960      0.94212934
       3590.1304      0.92573903
       3690.9169      0.90955927
       3794.5328      0.89358950
       3901.0576      0.87782909
       4010.5729      0.86227737
       4123.1626      0.84693361
       4238.9131      0.83179703
       4357.9130      0.81686678
       4480.2537      0.80214197
       4606.0288      0.78762167
       4735.3349      0.77330488
       4868.2710      0.75919056
       5004.9391      0.74527761
       5145.4439      0.73156490
       5289.8931      0.71805125
       5438.3974      0.70473542
       5591.0708      0.69161615
       5748.0302      0.67869211
       5909.3959      0.66596196
       6075.2917      0.65342430
       6245.8447      0.64107769
       6421.1857      0.62892067
       6601.4491      0.61695174
       6786.7731      0.60516935
       6977.2996      0.59357195
       7173.1749      0.58215792
       7374.5491      0.57092565
       7581.5765      0.55987347
       7794.4158      0.54899970
       8013.2301      0.53830265
       8238.1873      0.52778058
       8469.4598      0.51743173
       8707.2248      0.50725435
       8951.6647      0.49724664
       9202.9668      0.48740680
       9461.3238      0.47773300
       9726.9336      0.46822342
       10000.000      0.45887619
#S  10 Ne
#N 2
#L PhotonEnergy[keV]  Compton(incoherent)[barn/atom] 
     0.010000000       6.6141041
     0.010280732       6.6981666
     0.010569346       6.6235961
     0.010866061       6.6577890
     0.011171107       6.6821243
     0.011484715       6.6652796
     0.011807128       6.6131363
     0.012138593       6.6785372
     0.012479362       6.6243039
     0.012829698       6.6330941
     0.013189869       6.6337315
     0.013560151       6.6303029
     0.013940828       6.6730898
     0.014332192       6.6747669
     0.014734543       6.6659694
     0.015148189       6.6324677
     0.015573448       6.6481980
     0.016010645       6.6621205
     0.016460115       6.6543860
     0.016922204       6.6589133
     0.017397264       6.6653302
     0.017885662       6.6595235
     0.018387770       6.6585070
     0.018903974       6.6457180
     0.019434669       6.6564830
     0.019980263       6.6600035
     0.020541173       6.6490128
     0.021117830       6.6512923
     0.021710676       6.6572306
     0.022320165       6.6473727
     0.022946764       6.6557327
     0.023590953       6.6514529
     0.024253227       6.6511326
     0.024934094       6.6524476
     0.025634074       6.6512693
     0.026353705       6.6493688
     0.027093539       6.6515920
     0.027854142       6.6543783
     0.028636097       6.6541070
     0.029440005       6.6533960
     0.030266481       6.6550761
     0.031116158       6.6509323
     0.031989689       6.6511750
     0.032887743       6.6526949
     0.033811008       6.6520081
     0.034760192       6.6535068
     0.035736022       6.6519141
     0.036739248       6.6538736
     0.037770637       6.6519983
     0.038830980       6.6527480
     0.039921091       6.6523798
     0.041041805       6.6530780
     0.042193981       6.6534876
     0.043378502       6.6524527
     0.044596276       6.6529533
     0.045848238       6.6521109
     0.047135345       6.6519004
     0.048458586       6.6525777
     0.049818975       6.6526151
     0.051217554       6.6525425
     0.052655396       6.6519699
     0.054133603       6.6522423
     0.055653308       6.6526093
     0.057215676       6.6522079
     0.058821904       6.6519922
     0.060473224       6.6517914
     0.062170903       6.6519689
     0.063916241       6.6522506
     0.065710575       6.6517618
     0.067555283       6.6518958
     0.069451778       6.6519997
     0.071401513       6.6517627
     0.073405984       6.6517453
     0.075466726       6.6517923
     0.077585321       6.6517516
     0.079763391       6.6516424
     0.082002606       6.6515902
     0.084304684       6.6515976
     0.086671388       6.6513161
     0.089104533       6.6512607
     0.091605985       6.6512969
     0.094177660       6.6512597
     0.096821531       6.6511361
     0.099539623       6.6511049
      0.10233402       6.6510041
      0.10520687       6.6509278
      0.10816036       6.6508291
      0.11119677       6.6508072
      0.11431843       6.6507454
      0.11752771       6.6506625
      0.12082709       6.6505202
      0.12421910       6.6504186
      0.12770633       6.6503896
      0.13129146       6.6502558
      0.13497723       6.6501460
      0.13876648       6.6500844
      0.14266210       6.6499966
      0.14666709       6.6498675
      0.15078450       6.6497566
      0.15501751       6.6496491
      0.15936935       6.6495529
      0.16384336       6.6494115
      0.16844298       6.6493125
      0.17317171       6.6491726
      0.17803320       6.6490425
      0.18303117       6.6489182
      0.18816944       6.6487974
      0.19345197       6.6486546
      0.19888279       6.6485006
      0.20446607       6.6483564
      0.21020609       6.6482154
      0.21610725       6.6480613
      0.22217408       6.6479091
      0.22841122       6.6477355
      0.23482346       6.6475727
      0.24141571       6.6473994
      0.24819303       6.6472275
      0.25516061       6.6470464
      0.26232379       6.6468622
      0.26968806       6.6466694
      0.27725908       6.6464750
      0.28504263       6.6462720
      0.29304470       6.6460597
      0.30127141       6.6458467
      0.30972907       6.6456279
      0.31842416       6.6454056
      0.32736335       6.6451694
      0.33655350       6.6449316
      0.34600164       6.6446868
      0.35571502       6.6444365
      0.36570109       6.6441763
      0.37596750       6.6439090
      0.38652212       6.6436358
      0.39737304       6.6433546
      0.40852858       6.6430646
      0.41999729       6.6427673
      0.43178797       6.6424618
      0.44390965       6.6421477
      0.45637163       6.6418245
      0.46918345       6.6414917
      0.48235494       6.6411496
      0.49589620       6.6407988
      0.50981761       6.6404379
      0.52412983       6.6400678
      0.53884384       6.6396861
      0.55397093       6.6392943
      0.56952268       6.6388917
      0.58551102       6.6384779
      0.60194820       6.6380519
      0.61884682       6.6376147
      0.63621985       6.6371646
      0.65408059       6.6367027
      0.67244274       6.6362273
      0.69132038       6.6357390
      0.71072797       6.6352372
      0.73068040       6.6347213
      0.75119295       6.6341907
      0.77228136       6.6336457
      0.79396178       6.6330855
      0.81625085       6.6325096
      0.83916564       6.6319177
      0.86272373       6.6313092
      0.88694317       6.6306839
      0.91184252       6.6300410
      0.93744088       6.6293805
      0.96375787       6.6287016
      0.99081366       6.6280037
       1.0186290       6.6272865
       1.0472252       6.6265493
       1.0766242       6.6257917
       1.1068485       6.6250130
       1.1379213       6.6242127
       1.1698664       6.6233902
       1.2027083       6.6225450
       1.2364722       6.6216763
       1.2711840       6.6207834
       1.3068702       6.6198659
       1.3435583       6.6189229
       1.3812763       6.6179538
       1.4200532       6.6169579
       1.4599187       6.6159345
       1.5009033       6.6148828
       1.5430385       6.6138020
       1.5863565       6.6126913
       1.6308907       6.6115500
       1.6766750       6.6103771
       1.7237447       6.6091719
       1.7721358       6.6079335
       1.8218853       6.6066609
       1.8730315       6.6053532
       1.9256136       6.6040096
       1.9796718       6.6026289
       2.0352475       6.6012103
       2.0923835       6.5997528
       2.1511234       6.5982551
       2.2115124       6.5967163
       2.2735967       6.5951354
       2.3374239       6.5935110
       2.4030429       6.5918422
       2.4705041       6.5901276
       2.5398591       6.5883661
       2.6111611       6.5865565
       2.6844648       6.5846974
       2.7598264       6.5827875
       2.8373036       6.5808255
       2.9169559       6.5788101
       2.9988442       6.5767397
       3.0830315       6.5746130
       3.1695821       6.5724285
       3.2585625       6.5701846
       3.3500408       6.5678798
       3.4440873       6.5655125
       3.5407739       6.5630810
       3.6401748       6.5605838
       3.7423663       6.5580190
       3.8474266       6.5553850
       3.9554362       6.5526799
       4.0664781       6.5499019
       4.1806372       6.5470491
       4.2980012       6.5441196
       4.4186600       6.5411114
       4.5427060       6.5380226
       4.6702344       6.5348510
       4.8013429       6.5315946
       4.9361321       6.5282512
       5.0747052       6.5248186
       5.2171686       6.5212946
       5.3636313       6.5176768
       5.5142057       6.5139629
       5.6690073       6.5101506
       5.8281546       6.5062373
       5.9917697       6.5022206
       6.1599780       6.4980979
       6.3329084       6.4938665
       6.5106936       6.4895240
       6.6934697       6.4850674
       6.8813770       6.4804941
       7.0745594       6.4758013
       7.2731651       6.4709859
       7.4773463       6.4660452
       7.6872595       6.4609761
       7.9030657       6.4557756
       8.1249302       6.4504405
       8.3530232       6.4449677
       8.5875195       6.4393540
       8.8285988       6.4335961
       9.0764461       6.4276907
       9.3312512       6.4216343
       9.5932095       6.4154236
       9.8625218       6.4090549
       10.139395       6.4025249
       10.424040       6.3958297
       10.716676       6.3889658
       11.017528       6.3819295
       11.326826       6.3747169
       11.644806       6.3673242
       11.971713       6.3597475
       12.307798       6.3519829
       12.653318       6.3440265
       13.008537       6.3358740
       13.373729       6.3275216
       13.749172       6.3189650
       14.135156       6.3102001
       14.531975       6.3012226
       14.939935       6.2920283
       15.359347       6.2826129
       15.790533       6.2729721
       16.233824       6.2631015
       16.689560       6.2529966
       17.158090       6.2426532
       17.639773       6.2320667
       18.134978       6.2212327
       18.644085       6.2101467
       19.167485       6.1988042
       19.705578       6.1872007
       20.258777       6.1753316
       20.827506       6.1631926
       21.412202       6.1507790
       22.013311       6.1380864
       22.631296       6.1251103
       23.266629       6.1118462
       23.919798       6.0982897
       24.591304       6.0844363
       25.281661       6.0702818
       25.991399       6.0558218
       26.721062       6.0410520
       27.471208       6.0259682
       28.242413       6.0105662
       29.035269       5.9948420
       29.850382       5.9787915
       30.688379       5.9624108
       31.549901       5.9456962
       32.435608       5.9286438
       33.346180       5.9112502
       34.282315       5.8935117
       35.244730       5.8754250
       36.234163       5.8569870
       37.251373       5.8381944
       38.297139       5.8190445
       39.372263       5.7995344
       40.477570       5.7796615
       41.613906       5.7594235
       42.782142       5.7388181
       43.983175       5.7178434
       45.217924       5.6964975
       46.487337       5.6747788
       47.792386       5.6526860
       49.134073       5.6302180
       50.513425       5.6073740
       51.931499       5.5841532
       53.389384       5.5605554
       54.888196       5.5365805
       56.429085       5.5122287
       58.013231       5.4875005
       59.641849       5.4623967
       61.316188       5.4369184
       63.037532       5.4110670
       64.807198       5.3848442
       66.626545       5.3582520
       68.496967       5.3312928
       70.419898       5.3039694
       72.396811       5.2762847
       74.429223       5.2482420
       76.518692       5.2198452
       78.666818       5.1910982
       80.875249       5.1620053
       83.145678       5.1325714
       85.479845       5.1028015
       87.879540       5.0727009
       90.346602       5.0422755
       92.882923       5.0115311
       95.490446       4.9804743
       98.171170       4.9491116
       100.92715       4.9174502
       103.76050       4.8854973
       106.67339       4.8532606
       109.66806       4.8207478
       112.74680       4.7879673
       115.91196       4.7549275
       119.16598       4.7216369
       122.51136       4.6881047
       125.95065       4.6543398
       129.48649       4.6203518
       133.12159       4.5861501
       136.85874       4.5517445
       140.70081       4.5171449
       144.65073       4.4823614
       148.71155       4.4474041
       152.88636       4.4122834
       157.17837       4.3770096
       161.59088       4.3415932
       166.12725       4.3060447
       170.79098       4.2703746
       175.58563       4.2345936
       180.51489       4.1987122
       185.58252       4.1627409
       190.79242       4.1266903
       196.14858       4.0905707
       201.65510       4.0543925
       207.31621       4.0181661
       213.13625       3.9819015
       219.11967       3.9456088
       225.27106       3.9092979
       231.59515       3.8729785
       238.09677       3.8366601
       244.78092       3.8003522
       251.65271       3.7640638
       258.71741       3.7278040
       265.98044       3.6915814
       273.44737       3.6554046
       281.12392       3.6192818
       289.01597       3.5832210
       297.12958       3.5472300
       305.47097       3.5113162
       314.04652       3.4754870
       322.86282       3.4397493
       331.92662       3.4041097
       341.24487       3.3685747
       350.82471       3.3331505
       360.67350       3.2978429
       370.79876       3.2626576
       381.20828       3.2276000
       391.91002       3.1926751
       402.91220       3.1578878
       414.22325       3.1232427
       425.85183       3.0887443
       437.80686       3.0543965
       450.09751       3.0202034
       462.73320       2.9861685
       475.72361       2.9522954
       489.07871       2.9185874
       502.80873       2.8850475
       516.92419       2.8516786
       531.43592       2.8184834
       546.35504       2.7854645
       561.69298       2.7526244
       577.46152       2.7199652
       593.67272       2.6874891
       610.33903       2.6551981
       627.47321       2.6230940
       645.08841       2.5911788
       663.19812       2.5594539
       681.81623       2.5279212
       700.95701       2.4965819
       720.63513       2.4654377
       740.86568       2.4344899
       761.66417       2.4037398
       783.04654       2.3731887
       805.02918       2.3428378
       827.62895       2.3126883
       850.86316       2.2827414
       874.74963       2.2529982
       899.30667       2.2234598
       924.55311       2.1941274
       950.50830       2.1650019
       977.19213       2.1360845
       1004.6251       2.1073761
       1032.8281       2.0788780
       1061.8229       2.0505910
       1091.6317       2.0225162
       1122.2774       1.9946547
       1153.7833       1.9670075
       1186.1737       1.9395756
       1219.4734       1.9123600
       1253.7080       1.8853618
       1288.9036       1.8585819
       1325.0873       1.8320213
       1362.2868       1.8056812
       1400.5305       1.7795623
       1439.8480       1.7536658
       1480.2691       1.7279925
       1521.8251       1.7025435
       1564.5476       1.6773196
       1608.4695       1.6523219
       1653.6244       1.6275510
       1700.0470       1.6030080
       1747.7728       1.5786937
       1796.8384       1.5546089
       1847.2814       1.5307544
       1899.1406       1.5071309
       1952.4556       1.4837391
       2007.2673       1.4605797
       2063.6178       1.4376534
       2121.5502       1.4149606
       2181.1089       1.3925021
       2242.3397       1.3702783
       2305.2894       1.3482895
       2370.0063       1.3265363
       2436.5400       1.3050190
       2504.9415       1.2837378
       2575.2633       1.2626930
       2647.5593       1.2418848
       2721.8848       1.2213132
       2798.2969       1.2009785
       2876.8541       1.1808804
       2957.6167       1.1610191
       3040.6465       1.1413944
       3126.0072       1.1220060
       3213.7643       1.1028537
       3303.9851       1.0839373
       3396.7386       1.0652563
       3492.0960       1.0468104
       3590.1304       1.0285989
       3690.9169       1.0106214
       3794.5328      0.99287722
       3901.0576      0.97536566
       4010.5729      0.95808597
       4123.1626      0.94103735
       4238.9131      0.92421892
       4357.9130      0.90762975
       4480.2537      0.89126886
       4606.0288      0.87513519
       4735.3349      0.85922765
       4868.2710      0.84354506
       5004.9391      0.82808624
       5145.4439      0.81284989
       5289.8931      0.79783472
       5438.3974      0.78303936
       5591.0708      0.76846239
       5748.0302      0.75410235
       5909.3959      0.73995773
       6075.2917      0.72602700
       6245.8447      0.71230854
       6421.1857      0.69880075
       6601.4491      0.68550193
       6786.7731      0.67241039
       6977.2996      0.65952439
       7173.1749      0.64684213
       7374.5491      0.63436183
       7581.5765      0.62208163
       7794.4158      0.60999967
       8013.2301      0.59811405
       8238.1873      0.58642286
       8469.4598      0.57492415
       8707.2248      0.56361594
       8951.6647      0.55249627
       9202.9668      0.54156311
       9461.3238      0.53081445
       9726.9336      0.52024824
       10000.000      0.50986244
#S  11 Na
#N 2
#L PhotonEnergy[keV]  Compton(incoherent)[barn/atom] 
     0.010000000       7.2755145
     0.010280732       7.3679832
     0.010569346       7.2859557
     0.010866061       7.3235679
     0.011171107       7.3503367
     0.011484715       7.3318075
     0.011807128       7.2744499
     0.012138593       7.3463910
     0.012479362       7.2867343
     0.012829698       7.2964035
     0.013189869       7.2971047
     0.013560151       7.2933332
     0.013940828       7.3403988
     0.014332192       7.3422436
     0.014734543       7.3325664
     0.015148189       7.2957145
     0.015573448       7.3130178
     0.016010645       7.3283325
     0.016460115       7.3198245
     0.016922204       7.3248046
     0.017397264       7.3318632
     0.017885662       7.3254758
     0.018387770       7.3243577
     0.018903974       7.3102898
     0.019434669       7.3221313
     0.019980263       7.3260038
     0.020541173       7.3139141
     0.021117830       7.3164215
     0.021710676       7.3229537
     0.022320165       7.3121100
     0.022946764       7.3213059
     0.023590953       7.3165982
     0.024253227       7.3162459
     0.024934094       7.3176923
     0.025634074       7.3163962
     0.026353705       7.3143057
     0.027093539       7.3167512
     0.027854142       7.3198162
     0.028636097       7.3195177
     0.029440005       7.3187356
     0.030266481       7.3205838
     0.031116158       7.3160256
     0.031989689       7.3162925
     0.032887743       7.3179644
     0.033811008       7.3172089
     0.034760192       7.3188574
     0.035736022       7.3171056
     0.036739248       7.3192609
     0.037770637       7.3171982
     0.038830980       7.3180228
     0.039921091       7.3176178
     0.041041805       7.3183858
     0.042193981       7.3188363
     0.043378502       7.3176980
     0.044596276       7.3182486
     0.045848238       7.3173220
     0.047135345       7.3170904
     0.048458586       7.3178355
     0.049818975       7.3178766
     0.051217554       7.3177967
     0.052655396       7.3171669
     0.054133603       7.3174665
     0.055653308       7.3178702
     0.057215676       7.3174287
     0.058821904       7.3171914
     0.060473224       7.3169706
     0.062170903       7.3171658
     0.063916241       7.3174756
     0.065710575       7.3169380
     0.067555283       7.3170854
     0.069451778       7.3171996
     0.071401513       7.3169389
     0.073405984       7.3169199
     0.075466726       7.3169715
     0.077585321       7.3169268
     0.079763391       7.3168066
     0.082002606       7.3167492
     0.084304684       7.3167574
     0.086671388       7.3164477
     0.089104533       7.3163868
     0.091605985       7.3164265
     0.094177660       7.3163857
     0.096821531       7.3162498
     0.099539623       7.3162154
      0.10233402       7.3161045
      0.10520687       7.3160206
      0.10816036       7.3159120
      0.11119677       7.3158880
      0.11431843       7.3158200
      0.11752771       7.3157288
      0.12082709       7.3155722
      0.12421910       7.3154605
      0.12770633       7.3154286
      0.13129146       7.3152814
      0.13497723       7.3151606
      0.13876648       7.3150929
      0.14266210       7.3149963
      0.14666709       7.3148543
      0.15078450       7.3147323
      0.15501751       7.3146140
      0.15936935       7.3145082
      0.16384336       7.3143527
